annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;259;365;92_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;93_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;93_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;93_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;94_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;94_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;94_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;95_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;95_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;95_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;96_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;96_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;96_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;97_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;97_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;97_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;98_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;98_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;98_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;99_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;99_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;99_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;100_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;100_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;100_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;101_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;101_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;101_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;102_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;102_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;102_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;103_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;103_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;103_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;104_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;104_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;104_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;105_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;105_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;105_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;106_001;solnu;;524.36;0.79;0.0;3.06;0.0;0.0;0.0;527.42;0.03
2019;152;258;106_001;mil;mil_precarachide;989.93;0.78;18.11;5.83;0.0;147.84;0.0;1161.72;0.03
2019;259;365;106_001;solnu;;629.3;0.77;0.0;3.36;0.0;6.36;0.0;639.02;0.02
2019;1;151;107_001;solnu;;494.17;0.8;0.0;2.8;0.0;0.0;0.0;496.97;0.03
2019;152;258;107_001;mil;mil_precarachide;935.82;0.79;14.15;5.36;0.0;132.09;0.0;1087.41;0.03
2019;259;365;107_001;solnu;;573.19;0.78;0.0;3.02;0.0;5.74;0.0;581.95;0.03
2019;1;151;108_001;solnu;;494.17;0.8;0.0;2.8;0.0;0.0;0.0;496.97;0.03
2019;152;258;108_001;mil;mil_precarachide;935.82;0.79;14.15;5.36;0.0;132.09;0.0;1087.41;0.03
2019;259;365;108_001;solnu;;573.19;0.78;0.0;3.02;0.0;5.74;0.0;581.95;0.03
2019;1;151;109_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;109_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;109_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;110_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;110_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;110_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;111_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;111_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;111_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;112_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;112_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;112_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;113_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;113_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;113_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;114_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;114_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;114_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;115_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;115_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;115_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;116_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;116_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;116_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;117_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;117_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;117_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;118_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;118_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;118_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;119_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;119_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;119_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;120_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;120_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;120_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;121_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;121_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;121_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;122_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;122_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;122_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;123_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;123_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;123_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;124_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;124_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;124_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;125_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;125_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;125_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;126_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;126_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;126_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;127_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;127_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;127_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;128_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;128_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;128_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;129_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;129_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;129_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;130_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;130_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;130_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;131_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;131_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;131_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;132_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;132_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;132_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;133_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;133_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;133_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;134_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;134_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;134_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;135_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;135_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;135_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;136_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;136_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;136_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;137_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;137_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;137_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;138_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;138_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;138_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;139_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;139_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;139_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;140_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;140_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;140_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;141_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;141_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;141_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;142_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;142_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;142_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;143_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;143_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;143_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;144_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;144_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;144_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;145_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;145_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;145_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;146_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;146_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;146_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;147_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;147_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;147_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;148_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;148_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;148_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;149_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;149_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;149_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;150_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;150_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;150_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;153_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;153_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;153_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;154_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;154_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;154_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;155_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;155_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;155_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;156_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;156_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;156_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;157_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;157_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;157_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;158_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;158_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;158_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;159_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;159_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;159_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;160_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;160_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;160_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;161_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;161_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;161_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;162_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;162_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;162_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;163_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;163_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;163_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;164_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;164_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;164_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;165_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;165_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;165_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;166_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;166_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;166_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;167_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;167_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;167_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;168_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;168_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;168_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;169_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;169_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;169_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;170_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;170_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;170_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;171_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;171_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;171_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;172_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;172_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;172_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;173_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;173_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;173_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;174_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;174_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;174_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;175_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;175_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;175_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;176_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;176_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;176_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;177_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;177_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;177_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;178_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;178_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;178_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;179_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;179_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
